monthly_income,monthly_expenses,monthly_emi,cash_flow_surplus,debt_to_income,average_balance,income_stability,expense_volatility,transaction_regularity,savings_rate,failed_payment_count,recurring_obligation_amount,existing_debt_amount,credit_history_available,credit_history_length,default_probability_ground_truth,default_risk
34565.58,25727.39,1500.0,7338.19,0.0434,9230.32,0.796,0.129,0.854,0.2557,0,3620.98,18000.0,0,0,0.3522,1
57361.86,32152.31,2500.0,22709.56,0.0436,22478.44,0.941,0.079,0.973,0.4395,0,5435.46,37500.0,0,0,0.0123,0
38828.35,28144.52,1500.0,9183.83,0.0386,3351.12,0.84,0.249,0.772,0.2752,0,4183.73,18000.0,0,0,0.6588,1
74470.24,40422.93,2500.0,31547.31,0.0336,28185.22,0.925,0.132,0.976,0.4572,0,5007.83,37500.0,0,0,0.0048,0
50897.77,29159.2,1500.0,20238.56,0.0295,15587.36,0.791,0.155,0.771,0.4271,0,5253.53,18000.0,0,0,0.1428,0
36201.15,26728.94,1500.0,7972.21,0.0414,9399.99,0.836,0.154,0.851,0.2617,0,4908.29,18000.0,0,0,0.3428,1
41531.37,35085.47,6000.0,445.89,0.1445,3430.69,0.68,0.267,0.633,0.1552,1,4046.83,144000.0,0,0,0.9928,1
59424.88,33203.52,0.0,26221.36,0.0,10057.4,0.812,0.151,0.874,0.4413,0,5536.81,0.0,0,0,0.0552,0
131005.43,72718.0,6000.0,52287.43,0.0458,19036.21,0.808,0.217,0.92,0.4449,0,13718.06,108000.0,1,12,0.0053,0
23314.74,15625.88,3000.0,4688.86,0.1287,16684.98,0.838,0.156,0.778,0.3298,0,3427.78,36000.0,0,0,0.5863,0
22355.96,15762.95,14000.0,-7406.99,0.6262,2354.77,0.627,0.335,0.518,0.2949,2,5244.87,336000.0,1,24,1.0,1
90370.82,38688.7,0.0,51682.11,0.0,25379.04,0.902,0.101,0.976,0.5719,0,5194.98,0.0,0,0,0.0006,0
58118.06,26609.29,5000.0,26508.77,0.086,45986.47,0.909,0.146,0.911,0.5422,0,8014.71,75000.0,1,11,0.0056,0
37141.58,23291.58,1500.0,12350.01,0.0404,13790.87,0.808,0.123,0.844,0.3729,0,5285.71,18000.0,0,0,0.1884,0
39973.56,22060.09,3000.0,14913.47,0.075,20658.61,0.662,0.201,0.841,0.4481,1,11019.38,54000.0,0,0,0.5592,1
59422.06,31211.25,0.0,28210.81,0.0,18918.35,0.932,0.149,0.968,0.4748,0,7846.89,0.0,0,0,0.0105,0
34277.52,22112.74,1500.0,10664.77,0.0438,11576.21,0.746,0.245,0.905,0.3549,0,4600.16,18000.0,0,0,0.3963,0
35080.51,25432.11,14000.0,-4351.6,0.3991,2412.53,0.555,0.469,0.736,0.275,1,5850.7,336000.0,1,20,0.9999,1
15000.0,11357.35,6000.0,-2357.35,0.4,4892.88,0.652,0.347,0.628,0.2428,2,6309.12,144000.0,1,35,0.9999,1
69816.84,35935.13,5000.0,28881.71,0.0716,36452.16,0.916,0.061,0.965,0.4853,0,9234.84,75000.0,1,1,0.0034,0
37935.57,31308.93,18000.0,-11373.36,0.4745,500.0,0.504,0.369,0.672,0.1747,3,6770.13,432000.0,0,0,1.0,1
47163.11,28569.15,0.0,18593.96,0.0,9873.77,0.891,0.101,0.92,0.3942,0,5485.41,0.0,0,0,0.0502,0
42120.34,24369.57,3000.0,14750.77,0.0712,14862.63,0.854,0.199,0.88,0.4214,0,4840.81,36000.0,0,0,0.2155,0
31438.07,19853.41,1500.0,10084.66,0.0477,11903.89,0.713,0.152,0.769,0.3685,0,5843.06,18000.0,0,0,0.4581,0
38241.53,23324.01,0.0,14917.52,0.0,14434.43,0.8,0.219,0.87,0.3901,0,3218.71,0.0,0,0,0.1655,0
47029.55,21454.92,5000.0,20574.63,0.1063,22365.69,0.974,0.091,0.971,0.5438,0,7382.18,75000.0,0,0,0.027,0
62898.99,29660.82,2500.0,30738.16,0.0397,32773.77,0.91,0.139,0.93,0.5284,0,7929.32,37500.0,0,0,0.0055,0
29157.17,20199.81,3000.0,5957.36,0.1029,15128.73,0.861,0.183,0.838,0.3072,0,5326.04,36000.0,0,0,0.4731,1
23333.27,13457.83,1500.0,8375.44,0.0643,11887.66,0.711,0.212,0.804,0.4232,0,4533.39,18000.0,0,0,0.5926,0
45640.77,25674.66,3000.0,16966.11,0.0657,7868.52,0.701,0.137,0.876,0.4375,0,3305.68,36000.0,0,0,0.2833,0
72930.27,33742.62,2500.0,36687.65,0.0343,25118.03,0.971,0.093,0.971,0.5373,0,9820.39,37500.0,0,0,0.0026,0
35000.0,21928.98,10000.0,3071.02,0.2857,23925.77,0.651,0.175,0.907,0.3735,0,14694.43,180000.0,1,22,0.83,1
69558.7,45655.88,10000.0,13902.82,0.1438,22471.42,0.66,0.204,0.944,0.3436,0,9894.56,180000.0,0,0,0.3272,1
26763.49,15000.16,3000.0,8763.33,0.1121,6334.01,0.783,0.223,0.895,0.4395,0,4972.06,36000.0,0,0,0.6441,1
57904.7,31011.6,2500.0,24393.11,0.0432,33651.25,0.924,0.064,0.945,0.4644,0,6578.14,37500.0,0,0,0.0052,0
48490.69,28029.7,0.0,20460.99,0.0,36383.92,0.929,0.056,0.891,0.422,0,6337.96,0.0,1,1,0.0049,0
58571.0,29201.91,0.0,29369.09,0.0,20056.51,0.942,0.11,0.881,0.5014,0,9817.5,0.0,0,0,0.0101,0
111340.31,72881.62,6000.0,32458.69,0.0539,19212.3,0.845,0.169,0.803,0.3454,0,13264.4,108000.0,0,0,0.0397,0
38814.85,24050.42,1500.0,13264.43,0.0386,18196.08,0.7,0.145,0.86,0.3804,1,5541.18,18000.0,0,0,0.4081,0
39386.73,27810.0,1500.0,10076.74,0.0381,12975.81,0.78,0.145,0.761,0.2939,0,3739.81,18000.0,0,0,0.3631,0
59362.18,24431.63,5000.0,29930.56,0.0842,46614.7,0.975,0.129,0.979,0.5884,0,9813.84,75000.0,0,0,0.002,0
52068.04,22293.48,2500.0,27274.56,0.048,24021.92,0.963,0.108,0.895,0.5718,0,8179.77,37500.0,0,0,0.0126,0
64728.56,44241.79,3000.0,17486.77,0.0463,14939.38,0.744,0.284,0.906,0.3165,0,7325.73,54000.0,0,0,0.2663,0
45663.8,27014.1,2500.0,16149.7,0.0547,28441.79,0.919,0.1,0.948,0.4084,0,6373.52,37500.0,1,6,0.0224,0
53544.5,23192.8,0.0,30351.7,0.0,29169.66,0.917,0.055,0.964,0.5669,1,8965.71,0.0,1,3,0.0071,0
32479.61,24421.69,10000.0,-1942.08,0.3079,3497.77,0.619,0.268,0.656,0.2481,4,4760.43,240000.0,1,33,1.0,1
32266.81,28893.69,14000.0,-10626.88,0.4339,3858.14,0.532,0.369,0.68,0.1045,1,6562.46,336000.0,1,10,0.9999,1
61904.73,24911.74,0.0,36992.99,0.0,45622.55,0.929,0.143,0.903,0.5976,0,6110.38,0.0,0,0,0.0009,0
73248.95,42904.87,3000.0,27344.08,0.041,27127.03,0.746,0.249,0.818,0.4143,0,9580.53,54000.0,1,23,0.0658,0
32805.02,20617.68,3000.0,9187.34,0.0914,17285.22,0.884,0.243,0.848,0.3715,0,5362.65,36000.0,0,0,0.3994,0
22239.17,15152.13,0.0,7087.04,0.0,15570.39,0.738,0.238,0.767,0.3187,0,3662.56,0.0,0,0,0.4658,1
34743.71,25713.54,1500.0,7530.17,0.0432,14745.27,0.787,0.187,0.838,0.2599,0,3847.49,18000.0,0,0,0.3674,0
59163.19,32899.06,0.0,26264.13,0.0,39216.5,0.94,0.07,0.939,0.4439,0,6657.82,0.0,1,3,0.0019,0
18000.0,12819.16,3000.0,2180.84,0.1667,12795.79,0.766,0.204,0.881,0.2878,0,3454.79,36000.0,0,0,0.7795,1
15000.0,11775.68,6000.0,-2775.68,0.4,3479.48,0.526,0.441,0.5,0.215,2,6090.04,144000.0,0,0,1.0,1
24684.87,18779.96,6000.0,-95.1,0.2431,1465.21,0.5,0.432,0.742,0.2392,1,6652.19,144000.0,1,31,0.9993,1
46065.54,24991.67,5000.0,16073.87,0.1085,18017.17,0.915,0.087,0.97,0.4575,0,9924.29,75000.0,0,0,0.0653,0
88083.49,36615.53,2500.0,48967.96,0.0284,39788.58,0.957,0.067,0.958,0.5843,0,9761.11,37500.0,0,0,0.0003,0
25292.28,17524.64,3000.0,4767.64,0.1186,15171.74,0.721,0.177,0.837,0.3071,0,5798.77,36000.0,0,0,0.6391,1
112048.55,66371.2,15000.0,30677.35,0.1339,32964.26,0.789,0.259,0.929,0.4077,0,13263.64,270000.0,0,0,0.0427,0
41516.01,28870.7,1500.0,11145.31,0.0361,15115.75,0.889,0.174,0.815,0.3046,0,5358.62,18000.0,0,0,0.219,1
77650.83,51855.18,3000.0,22795.65,0.0386,24427.21,0.791,0.296,0.866,0.3322,0,12343.84,54000.0,1,14,0.105,0
32070.63,27057.7,18000.0,-12987.06,0.5613,2009.52,0.536,0.45,0.638,0.1563,1,4526.86,432000.0,1,10,1.0,1
43547.83,29810.26,3000.0,10737.57,0.0689,10431.95,0.75,0.194,0.847,0.3155,0,5718.26,36000.0,0,0,0.4622,1
35045.78,23122.22,0.0,11923.57,0.0,12573.55,0.761,0.153,0.856,0.3402,0,5198.1,0.0,0,0,0.1914,1
53962.98,28982.91,0.0,24980.07,0.0,12926.42,0.905,0.087,0.974,0.4629,0,8357.4,0.0,0,0,0.0154,0
50162.71,28606.52,0.0,21556.19,0.0,10020.88,0.755,0.165,0.917,0.4297,0,4556.1,0.0,0,0,0.0871,0
50108.78,34620.7,1500.0,13988.08,0.0299,9546.56,0.769,0.16,0.795,0.3091,0,4449.12,18000.0,0,0,0.3124,0
45587.57,33903.82,1500.0,10183.75,0.0329,6856.18,0.715,0.111,0.912,0.2563,0,3276.2,18000.0,0,0,0.2792,1
84478.74,38309.45,0.0,46169.29,0.0,42477.57,0.977,0.075,0.948,0.5465,0,8050.04,0.0,0,0,0.0002,0
46141.29,34114.41,0.0,12026.88,0.0,13085.98,0.731,0.242,0.875,0.2607,0,3607.9,0.0,0,0,0.2879,1
77709.77,37427.38,0.0,40282.38,0.0,41695.9,0.947,0.075,0.925,0.5184,0,6995.18,0.0,1,3,0.0005,0
84411.2,43769.32,10000.0,30641.87,0.1185,23605.17,0.833,0.215,0.839,0.4815,0,12511.03,180000.0,0,0,0.0724,0
85523.6,38349.16,2500.0,44674.44,0.0292,42903.68,0.907,0.07,0.968,0.5516,0,5068.73,37500.0,0,0,0.0003,0
30670.46,17252.3,1500.0,11918.17,0.0489,8672.71,0.847,0.191,0.864,0.4375,0,5854.47,18000.0,0,0,0.3215,0
97492.13,66932.45,6000.0,24559.68,0.0615,28776.02,0.69,0.243,0.911,0.3135,0,10693.04,108000.0,0,0,0.0664,0
64307.48,32646.75,0.0,31660.73,0.0,37664.67,0.929,0.14,0.947,0.4923,0,7271.73,0.0,0,0,0.0021,0
33153.11,21168.56,1500.0,10484.55,0.0452,18877.51,0.887,0.11,0.89,0.3615,0,4331.76,18000.0,0,0,0.101,0
38203.11,21440.93,1500.0,15262.18,0.0393,4321.31,0.885,0.116,0.88,0.4388,0,4965.52,18000.0,0,0,0.1789,0
35768.3,20176.84,0.0,15591.46,0.0,10880.96,0.833,0.232,0.888,0.4359,0,3331.3,0.0,0,0,0.1775,0
29318.8,19145.21,1500.0,8673.59,0.0512,8698.36,0.771,0.153,0.891,0.347,0,3923.39,18000.0,0,0,0.3622,0
30745.46,23701.21,10000.0,-2955.75,0.3253,3491.82,0.688,0.469,0.526,0.2291,1,6213.48,240000.0,1,11,0.9999,1
41218.02,35931.92,14000.0,-8713.91,0.3397,3724.03,0.588,0.403,0.54,0.1282,2,4717.01,336000.0,1,12,1.0,1
45806.53,29911.06,0.0,15895.48,0.0,15673.82,0.717,0.103,0.778,0.347,0,3724.61,0.0,0,0,0.139,0
58744.74,29598.24,2500.0,26646.5,0.0426,26915.17,0.92,0.056,0.919,0.4962,0,6097.77,37500.0,1,7,0.0075,0
38210.25,19417.72,2500.0,16292.53,0.0654,11200.76,0.956,0.067,0.93,0.4918,0,9352.63,37500.0,0,0,0.0649,0
65777.55,27852.9,0.0,37924.65,0.0,20831.15,0.911,0.119,0.901,0.5766,0,9478.37,0.0,0,0,0.0046,0
57504.85,32119.43,0.0,25385.42,0.0,29497.95,0.938,0.106,0.943,0.4414,0,6266.36,0.0,0,0,0.0053,0
116112.45,77130.91,10000.0,28981.54,0.0861,26056.17,0.747,0.2,0.919,0.3357,0,7650.98,180000.0,1,21,0.0424,0
59231.23,33211.4,5000.0,21019.83,0.0844,23018.04,0.916,0.057,0.968,0.4393,0,7708.8,75000.0,1,1,0.0197,0
59090.76,33135.91,0.0,25954.85,0.0,23366.96,0.98,0.106,0.912,0.4392,0,6752.6,0.0,0,0,0.008,0
33162.04,23032.62,1500.0,8629.43,0.0452,3177.74,0.842,0.101,0.787,0.3055,0,4451.97,18000.0,0,0,0.4348,0
42790.36,28228.11,0.0,14562.25,0.0,14673.36,0.853,0.188,0.883,0.3403,0,5409.01,0.0,0,0,0.1148,0
68146.44,35715.19,2500.0,29931.25,0.0367,21389.12,0.914,0.069,0.969,0.4759,0,9541.14,37500.0,0,0,0.0067,0
73761.91,38043.54,2500.0,33218.37,0.0339,33105.91,0.913,0.097,0.952,0.4842,0,6011.27,37500.0,0,0,0.0027,0
35035.94,25631.16,1500.0,7904.78,0.0428,6377.73,0.738,0.112,0.868,0.2684,0,5465.49,18000.0,0,0,0.3887,1
68554.14,43769.88,3000.0,21784.25,0.0438,31836.2,0.838,0.245,0.849,0.3615,0,7718.34,54000.0,1,7,0.0502,0
74722.61,42067.93,2500.0,30154.68,0.0335,17674.77,0.961,0.069,0.889,0.437,0,6841.74,37500.0,0,0,0.0107,0
35338.9,23375.53,0.0,11963.37,0.0,13966.17,0.833,0.148,0.903,0.3385,0,3975.87,0.0,0,0,0.1142,0
27308.51,22265.73,6000.0,-957.22,0.2197,3966.94,0.519,0.5,0.582,0.1847,3,7226.66,144000.0,1,35,1.0,1
37221.31,21440.07,0.0,15781.23,0.0,9984.84,0.772,0.218,0.846,0.424,0,4963.03,0.0,0,0,0.2374,0
48679.23,27152.67,3000.0,18526.56,0.0616,14519.0,0.824,0.185,0.856,0.4422,0,4760.81,36000.0,0,0,0.1706,0
88531.58,42304.47,0.0,46227.11,0.0,25078.56,0.948,0.143,0.973,0.5222,0,7638.39,0.0,0,0,0.0011,0
38255.08,31316.82,6000.0,938.26,0.1568,4327.85,0.591,0.419,0.669,0.1814,1,7766.77,144000.0,0,0,0.9976,1
78694.2,41686.5,0.0,37007.69,0.0,40776.51,0.912,0.114,0.94,0.4703,0,8525.7,0.0,0,0,0.0009,0
76621.56,38604.16,10000.0,28017.4,0.1305,27738.7,0.772,0.255,0.926,0.4962,0,14648.28,180000.0,0,0,0.0778,0
45452.26,23386.16,0.0,22066.1,0.0,26874.57,0.974,0.108,0.939,0.4855,0,5259.95,0.0,0,0,0.008,0
64925.37,37409.65,5000.0,22515.72,0.077,22417.18,0.953,0.071,0.966,0.4238,0,5983.27,75000.0,0,0,0.0164,0
40309.23,25918.91,3000.0,11390.32,0.0744,12299.11,0.712,0.15,0.761,0.357,1,5450.92,36000.0,0,0,0.7456,0
25337.16,18804.19,6000.0,532.97,0.2368,2733.46,0.594,0.317,0.525,0.2578,1,4589.1,144000.0,1,28,0.9991,1
15000.0,12894.88,10000.0,-7894.88,0.6667,2305.78,0.56,0.308,0.532,0.1403,1,5421.28,240000.0,1,7,1.0,1
34964.76,21626.72,3000.0,10338.04,0.0858,13328.26,0.731,0.112,0.832,0.3815,0,4690.23,36000.0,0,0,0.3638,1
90910.45,54646.43,3000.0,33264.02,0.033,16495.86,0.775,0.191,0.873,0.3989,0,10136.26,54000.0,0,0,0.0373,0
82080.85,48566.11,10000.0,23514.74,0.1218,19915.54,0.765,0.25,0.917,0.4083,1,8824.88,180000.0,0,0,0.3924,0
55391.0,33117.09,10000.0,12273.91,0.1805,21004.93,0.749,0.222,0.926,0.4021,0,13738.15,180000.0,0,0,0.4541,0
50503.11,29049.41,0.0,21453.7,0.0,10904.03,0.89,0.126,0.847,0.4248,0,4468.87,0.0,0,0,0.0604,0
66434.37,31518.77,2500.0,32415.6,0.0376,14833.57,0.911,0.107,0.899,0.5256,0,6093.55,37500.0,0,0,0.0159,0
94509.54,65588.23,6000.0,22921.31,0.0635,23473.27,0.679,0.206,0.92,0.306,0,6783.15,108000.0,0,0,0.088,0
71719.64,45509.91,3000.0,23209.73,0.0418,28871.01,0.694,0.281,0.837,0.3654,0,6005.88,54000.0,1,19,0.108,0
52440.38,25783.09,0.0,26657.3,0.0,34583.87,0.908,0.099,0.972,0.5083,0,6457.3,0.0,0,0,0.003,0
37443.37,24085.82,3000.0,10357.55,0.0801,15559.95,0.731,0.173,0.823,0.3567,0,5998.67,36000.0,0,0,0.4168,0
114291.56,61047.88,3000.0,50243.67,0.0262,22077.31,0.691,0.201,0.877,0.4659,0,14195.45,54000.0,0,0,0.0069,0
30738.31,17454.32,0.0,13283.99,0.0,47246.97,0.902,0.095,0.904,0.4322,0,8622.99,0.0,0,0,0.0056,0
49781.08,23693.32,5000.0,21087.76,0.1004,24537.41,0.931,0.125,0.893,0.524,0,6184.67,75000.0,0,0,0.0434,0
59366.54,24532.22,0.0,34834.32,0.0,36686.55,0.966,0.102,0.958,0.5868,0,6725.42,0.0,0,0,0.0011,0
37054.04,27905.37,14000.0,-4851.33,0.3778,3293.77,0.636,0.329,0.712,0.2469,4,7539.42,336000.0,1,14,1.0,1
45930.07,30981.57,4500.0,10448.5,0.098,16153.51,0.762,0.151,0.763,0.3255,0,3783.15,54000.0,0,0,0.4616,0
34252.53,25200.48,0.0,9052.05,0.0,7381.22,0.718,0.124,0.851,0.2643,0,5904.23,0.0,0,0,0.3053,1
37264.5,18415.82,2500.0,16348.68,0.0671,30098.81,0.96,0.125,0.938,0.5058,0,9087.04,37500.0,0,0,0.0239,0
30408.67,19172.09,3000.0,8236.57,0.0987,18989.45,0.879,0.236,0.803,0.3695,0,3814.9,36000.0,0,0,0.456,0
33768.18,21476.28,3000.0,9291.9,0.0888,7773.77,0.724,0.21,0.84,0.364,0,4478.46,36000.0,0,0,0.6444,1
27053.48,15768.96,0.0,11284.52,0.0,19949.1,0.809,0.235,0.808,0.4171,0,4975.98,0.0,0,0,0.2143,1
34640.2,28800.07,18000.0,-12159.87,0.5196,4908.53,0.58,0.332,0.503,0.1686,3,7203.92,432000.0,0,0,1.0,1
46578.55,27766.11,0.0,18812.44,0.0,29028.82,0.905,0.109,0.954,0.4039,0,8293.59,0.0,0,0,0.0107,0
40062.02,24408.65,4500.0,11153.37,0.1123,7032.96,0.864,0.248,0.794,0.3907,1,4293.7,54000.0,0,0,0.8623,1
34691.16,20651.8,1500.0,12539.36,0.0432,19550.75,0.751,0.187,0.811,0.4047,0,5462.09,18000.0,0,0,0.2492,0
42692.55,23956.62,0.0,18735.93,0.0,16028.82,0.917,0.058,0.927,0.4389,0,9204.54,0.0,0,0,0.0218,0
69266.7,33034.83,0.0,36231.87,0.0,34616.66,0.924,0.143,0.892,0.5231,0,8419.33,0.0,0,0,0.0023,0
18093.38,10534.76,1500.0,6058.62,0.0829,9367.01,0.894,0.184,0.872,0.4178,0,4253.0,18000.0,0,0,0.4592,1
42881.73,29260.59,0.0,13621.14,0.0,12627.89,0.771,0.183,0.819,0.3176,0,5444.01,0.0,0,0,0.2226,0
41424.89,17447.12,0.0,23977.77,0.0,22905.59,0.933,0.118,0.946,0.5788,0,6976.3,0.0,0,0,0.0105,0
28401.12,20615.41,1500.0,6285.71,0.0528,10830.98,0.746,0.175,0.874,0.2741,1,3661.34,18000.0,0,0,0.7158,1
45704.1,35678.54,14000.0,-3974.45,0.3063,5144.19,0.606,0.419,0.607,0.2194,3,7297.89,336000.0,0,0,1.0,1
115013.29,67427.73,6000.0,41585.56,0.0522,26122.88,0.833,0.188,0.927,0.4137,0,10626.86,108000.0,0,0,0.0066,0
58615.15,26634.71,0.0,31980.44,0.0,29143.92,0.978,0.147,0.92,0.5456,0,6729.03,0.0,0,0,0.0038,0
81762.07,53689.85,3000.0,25072.22,0.0367,29638.86,0.848,0.154,0.891,0.3433,0,12192.41,54000.0,0,0,0.0182,0
36435.02,27127.15,10000.0,-692.14,0.2745,1272.2,0.609,0.354,0.54,0.2555,1,5672.58,240000.0,1,32,0.9996,1
31276.23,17305.72,1500.0,12470.51,0.048,11101.02,0.82,0.124,0.79,0.4467,0,5504.84,18000.0,0,0,0.2767,1
28263.38,24693.2,18000.0,-14429.82,0.6369,2239.09,0.584,0.263,0.51,0.1263,2,5571.58,432000.0,0,0,1.0,1
60661.49,31402.66,0.0,29258.83,0.0,29624.29,0.978,0.104,0.908,0.4823,0,6357.46,0.0,1,5,0.0038,0
60513.59,34279.29,5000.0,21234.29,0.0826,23971.79,0.918,0.073,0.962,0.4335,0,5476.8,75000.0,0,0,0.0201,0
43418.88,24325.81,1500.0,17593.07,0.0345,8899.86,0.788,0.15,0.817,0.4397,0,3484.1,18000.0,0,0,0.2199,0
71126.63,30639.93,0.0,40486.7,0.0,37143.19,0.921,0.086,0.921,0.5692,0,5283.4,0.0,0,0,0.0008,0
47813.81,25260.08,0.0,22553.73,0.0,36082.46,0.971,0.14,0.91,0.4717,0,7056.52,0.0,0,0,0.0056,0
97912.93,65099.38,6000.0,26813.55,0.0613,32783.97,0.681,0.261,0.854,0.3351,0,8435.8,108000.0,0,0,0.0623,0
40929.54,35740.5,6000.0,-810.97,0.1466,5744.43,0.594,0.405,0.603,0.1268,2,5321.14,144000.0,1,31,0.9993,1
39481.4,28215.57,1500.0,9765.84,0.038,13701.78,0.856,0.102,0.889,0.2853,0,5669.74,18000.0,0,0,0.1469,0
22476.84,19174.37,6000.0,-2697.54,0.2669,1984.51,0.673,0.276,0.531,0.1469,4,6695.36,144000.0,1,15,1.0,1
126680.6,80633.03,6000.0,40047.58,0.0474,37185.91,0.736,0.191,0.915,0.3635,0,12231.19,108000.0,0,0,0.0048,0
49876.72,20548.64,0.0,29328.08,0.0,37099.29,0.948,0.135,0.884,0.588,0,6706.59,0.0,0,0,0.0033,0
27820.9,19550.76,6000.0,2270.14,0.2157,500.0,0.552,0.257,0.658,0.2973,2,6192.58,144000.0,0,0,0.9991,1
39752.88,22264.93,3000.0,14487.96,0.0755,12308.58,0.815,0.185,0.835,0.4399,0,3269.63,36000.0,0,0,0.3149,1
71425.73,34378.5,0.0,37047.23,0.0,27604.93,0.957,0.079,0.933,0.5187,0,9501.32,0.0,0,0,0.0017,0
94190.5,52668.01,3000.0,38522.48,0.0319,26184.72,0.704,0.183,0.899,0.4408,0,11341.15,54000.0,0,0,0.0121,0
114125.8,69766.89,6000.0,38358.91,0.0526,15035.25,0.677,0.164,0.925,0.3887,1,11848.09,108000.0,0,0,0.0801,0
75221.11,31866.95,0.0,43354.16,0.0,37211.35,0.957,0.086,0.905,0.5764,0,7701.5,0.0,1,11,0.0006,0
49074.45,25016.91,0.0,24057.55,0.0,30300.31,0.949,0.089,0.904,0.4902,0,6574.59,0.0,0,0,0.0059,0
37747.9,24776.75,3000.0,9971.15,0.0795,13098.97,0.899,0.187,0.888,0.3436,0,3917.23,36000.0,0,0,0.2877,0
80089.34,37085.2,0.0,43004.14,0.0,41418.53,0.951,0.063,0.938,0.537,0,8503.06,0.0,0,0,0.0003,0
49611.88,40871.98,6000.0,2739.9,0.1209,2999.53,0.505,0.321,0.611,0.1762,2,7399.84,144000.0,0,0,0.9987,1
58437.49,38467.93,0.0,19969.56,0.0,9431.22,0.711,0.116,0.85,0.3417,0,3701.22,0.0,0,0,0.1191,0
91562.96,41245.67,0.0,50317.29,0.0,29805.31,0.949,0.14,0.961,0.5495,0,8651.11,0.0,0,0,0.0006,0
41512.64,22431.26,2500.0,16581.38,0.0602,28510.31,0.929,0.141,0.882,0.4597,0,5284.41,37500.0,0,0,0.0393,0
115592.76,66949.87,10000.0,38642.88,0.0865,15601.27,0.741,0.212,0.94,0.4208,0,7084.03,180000.0,0,0,0.0375,0
26061.89,20011.91,10000.0,-3950.02,0.3837,2751.55,0.532,0.415,0.749,0.2321,2,5418.91,240000.0,0,0,0.9999,1
36293.36,22772.45,1500.0,12020.91,0.0413,15839.83,0.788,0.197,0.76,0.3725,0,5821.51,18000.0,0,0,0.3544,0
98668.74,50947.34,0.0,47721.4,0.0,24577.18,0.927,0.063,0.919,0.4837,0,8671.83,0.0,0,0,0.0009,0
55320.45,40073.17,1500.0,13747.28,0.0271,16762.19,0.769,0.22,0.842,0.2756,0,4697.55,18000.0,0,0,0.2374,0
16230.04,11826.73,6000.0,-1596.69,0.3697,1795.76,0.587,0.399,0.52,0.2713,4,7020.53,144000.0,1,30,1.0,1
56171.6,40203.73,3000.0,12967.87,0.0534,10382.41,0.755,0.241,0.771,0.2843,0,5912.82,36000.0,0,0,0.5421,1
41487.8,27636.23,4500.0,9351.57,0.1085,2000.0,0.834,0.172,0.888,0.3339,1,3066.2,54000.0,0,0,0.8112,1
25250.66,19896.79,14000.0,-8646.13,0.5544,2395.39,0.576,0.264,0.65,0.212,4,5532.86,336000.0,0,0,1.0,1
66887.61,31478.69,2500.0,32908.93,0.0374,42083.48,0.944,0.133,0.943,0.5294,0,7992.81,37500.0,0,0,0.0018,0
54724.35,40720.25,14000.0,4.1,0.2558,4333.56,0.614,0.296,0.515,0.2559,2,7054.77,336000.0,1,12,0.9997,1
82212.28,43792.29,3000.0,35419.99,0.0365,18560.27,0.69,0.208,0.808,0.4673,0,10605.37,54000.0,0,0,0.0547,1
59033.46,29583.99,0.0,29449.47,0.0,31891.11,0.906,0.107,0.937,0.4989,0,7789.37,0.0,1,1,0.0035,0
54829.38,30656.04,4500.0,19673.34,0.0821,14385.59,0.868,0.144,0.763,0.4409,0,3380.83,54000.0,0,0,0.195,0
24899.16,15478.01,4500.0,4921.15,0.1807,12478.4,0.837,0.242,0.774,0.3784,0,4664.2,54000.0,0,0,0.8493,0
29091.85,18849.45,1500.0,8742.4,0.0516,19080.67,0.705,0.15,0.78,0.3521,0,5870.16,18000.0,0,0,0.3605,1
48261.13,23099.2,0.0,25161.93,0.0,41342.95,0.908,0.068,0.96,0.5214,0,7734.64,0.0,0,0,0.0018,0
30168.5,23229.37,14000.0,-7060.87,0.4641,2464.99,0.699,0.31,0.719,0.23,3,4898.63,336000.0,0,0,1.0,1
53038.65,28968.34,0.0,24070.31,0.0,40779.02,0.946,0.133,0.96,0.4538,0,5298.09,0.0,0,0,0.0028,0
48236.15,30415.2,1500.0,16320.95,0.0311,3132.72,0.899,0.12,0.865,0.3695,0,3399.03,18000.0,0,0,0.1739,0
33345.74,22803.28,1500.0,9042.46,0.045,7304.48,0.784,0.154,0.851,0.3162,0,3484.37,18000.0,0,0,0.4031,0
93437.65,41301.45,2500.0,49636.21,0.0268,45944.42,0.902,0.085,0.958,0.558,0,6305.81,37500.0,0,0,0.0002,0
71854.21,37509.45,0.0,34344.76,0.0,38280.66,0.911,0.076,0.922,0.478,0,7568.54,0.0,0,0,0.0012,0
23279.38,16223.9,0.0,7055.48,0.0,11870.88,0.817,0.241,0.78,0.3031,0,3274.27,0.0,0,0,0.4588,0
30000.0,15128.26,5000.0,9871.74,0.1667,41945.92,0.916,0.052,0.966,0.4957,0,9453.29,75000.0,0,0,0.0299,0
123969.95,84622.92,6000.0,33347.03,0.0484,21490.03,0.686,0.19,0.83,0.3174,0,8757.74,108000.0,0,0,0.0487,0
90805.51,37803.7,0.0,53001.82,0.0,17771.05,0.914,0.102,0.901,0.5837,0,7001.56,0.0,1,1,0.0013,0
78025.69,45766.01,0.0,32259.68,0.0,36041.21,0.912,0.139,0.926,0.4134,0,8315.14,0.0,0,0,0.0026,0
